epoch,avg_loss,recall,ndcg
5,0.2664890375177739,0.0394541679026995,0.01421581409014462
10,0.2192608491849091,0.041827350934440816,0.01628343841100793
15,0.18650134854902656,0.048946900029664786,0.01899101261128945
20,0.16765091719768815,0.05280332245624444,0.019701500352851467
25,0.15432031705217847,0.05562147730643726,0.02022112533222932
30,0.14177151207449074,0.0535449421536636,0.02010639688498927
35,0.1348826061239687,0.05858795609611391,0.021307259728495558
40,0.12919439912094907,0.060219519430436075,0.02151598232958077
45,0.12250649575459754,0.061257787006822904,0.021523699538116454
50,0.11731304417727358,0.061406110946306734,0.022099458688186965
55,0.11161597590830366,0.06585582913082172,0.02403724259862489
60,0.10622253180560419,0.06555918125185405,0.024463561573400742
65,0.10319670883275694,0.0716404627706912,0.02554923347524198
70,0.09897869547544899,0.07579353307623851,0.027466672977419865
75,0.09660005607342316,0.07104716701275586,0.0267824466076919
80,0.09318842101147619,0.07267873034707802,0.026774240291186347
85,0.0906865026612403,0.07698012459210916,0.028447650891365955
90,0.0877969037046877,0.07920498368436665,0.028170288466824428
95,0.0858427615741552,0.07772174428952833,0.02826054460592812
100,0.08536069947531667,0.078018392168496,0.028203937083267655
105,0.08293539639246666,0.0749035894393355,0.028130276335229135
110,0.08055928955643864,0.08261643429249481,0.029390283932292805
115,0.07873003541539281,0.08024325126075349,0.02933059164016056
120,0.07743284677676225,0.07935330762385048,0.028729178119599935
125,0.07558615707744987,0.07816671610797983,0.028663683979462232
130,0.07553616166114807,0.08157816671610799,0.030367018439536247
135,0.07340065449855085,0.08306140611094631,0.030991826908839185
140,0.0718902664858911,0.0839513497478493,0.030941818622818182
145,0.07077684625983238,0.08113319489765648,0.030242992396516746
150,0.07002250651308035,0.08246811035301098,0.030706161357999487
