epoch,avg_loss,recall,ndcg
5,0.26565180870436006,0.04331059032927915,0.01634479435023819
10,0.21309077865996603,0.051913378819341445,0.019746140453005583
15,0.18885531996266317,0.0544348857905666,0.0207221929040936
20,0.17294145842729988,0.0544348857905666,0.020762981870625
25,0.1601893765441442,0.05858795609611391,0.02252737111338105
30,0.1496278497122102,0.059181251854049245,0.02271597278856104
35,0.14054961325758594,0.06229605458320973,0.0233715731776725
40,0.13285131701978586,0.06526253337288639,0.024628035010648197
45,0.12686487400935867,0.06496588549391871,0.024511178367006788
50,0.12137840246245013,0.06363097003856423,0.023944588473132508
55,0.1163048962667837,0.06644912488875704,0.024666887437060848
60,0.11316534239104238,0.07045387125482053,0.02563231877201886
65,0.10879779285040952,0.0716404627706912,0.02620695594969077
70,0.1064361791615769,0.07520023731830318,0.027309448867465606
75,0.10272251088487899,0.07594185701572234,0.027557529346463615
80,0.09987008969409991,0.07638682883417383,0.028033227942559476
85,0.09719312304662446,0.07964995550281816,0.028912821458647868
90,0.0943489218035997,0.07979827944230199,0.028888682241408243
95,0.09219961019895845,0.08157816671610799,0.02941447095699589
100,0.0904863355523449,0.08291308217146247,0.030026123287504283
105,0.09082281621078313,0.08365470186888163,0.030336407079135583
110,0.08659783454012063,0.08231978641352715,0.02997410219548205
115,0.08538050753837925,0.08246811035301098,0.030576846419393296
120,0.08464266561855704,0.08365470186888163,0.030584591568509314
125,0.08243214642092334,0.08187481459507565,0.030629816649249478
130,0.08235692769541579,0.08380302580836547,0.030513779772922005
135,0.08079452509597196,0.08558291308217146,0.03116710791778425
140,0.07947261094794435,0.08647285671907445,0.031425568513862245
145,0.07772301099563049,0.08721447641649362,0.03201038119468294
150,0.07812403085625778,0.08498961732423613,0.031868620513088634
