epoch,avg_loss,recall,ndcg
5,0.1825485232017808,0.06066449124888757,0.02193073623685187
10,0.14851746076749542,0.06911895579946603,0.025204650672564274
15,0.13243464058486082,0.0749035894393355,0.028220203165894072
20,0.12067781906511824,0.0749035894393355,0.0280066960596535
25,0.1119061221636958,0.07505191337881933,0.0281457900540521
30,0.10633428836778058,0.07609018095520617,0.028446214089023265
35,0.0989558000938367,0.08053989913972115,0.030104677386403517
40,0.09281930011712898,0.08721447641649362,0.032601888457942936
45,0.08979965133939759,0.07964995550281816,0.030511910529993455
50,0.08432804565813581,0.08751112429546129,0.03343574504317429
55,0.08126803026613542,0.08587956096113913,0.033036989012468584
60,0.07839273645589917,0.09359240581429842,0.034820620168247614
65,0.07638785924951909,0.08573123702165529,0.03145594257521936
70,0.07353307218369791,0.08632453277959062,0.032011872160638874
75,0.07145930154217502,0.0934440818748146,0.03422305936482418
80,0.0690134306896036,0.0921091664194601,0.034427582834321006
85,0.06724937468514604,0.09359240581429842,0.034788493147276486
90,0.06572775533264977,0.0907742509641056,0.03300072418867428
95,0.06357481526368755,0.0921091664194601,0.03377832491957889
100,0.06285149727206109,0.09641056066449125,0.03699349487721326
105,0.05986321177649296,0.09448234945120143,0.034985767421138465
110,0.058983881373779246,0.09774547611984574,0.035677469707959215
115,0.057829772453692,0.09641056066449125,0.03566410443212969
120,0.056137853949251824,0.09626223672500742,0.035381872236643894
125,0.05508162428514432,0.09730050430139424,0.036756996126820075
130,0.054843880394000115,0.09967368733313557,0.03787104497009535
135,0.05358744658908601,0.0921091664194601,0.03481535896851483
140,0.05207356305445655,0.1007119549095224,0.03746861297567908
145,0.051634791607068756,0.10056363097003856,0.03730540340472684
150,0.04991229131060131,0.0952239691486206,0.03521159948341745
