epoch,avg_loss,recall,ndcg
5,0.4019661498266262,0.5401735579377234,0.2239084992572653
10,0.3753671895016681,0.5641653905053599,0.24824990362574315
15,0.3163200277876068,0.5907095456865747,0.2815921713112771
20,0.289686931849836,0.593517100561511,0.28974055987707054
25,0.26881136335841904,0.6055640632976008,0.29875778826590926
30,0.25766574034651557,0.6134762633996937,0.3063694981840039
35,0.24615479964803863,0.6165390505359878,0.30928508939911165
40,0.23777496888414845,0.6213374170495151,0.3135534742999548
45,0.22779772717219132,0.6270546197039306,0.31717153926248776
50,0.2204604568880993,0.6297600816743236,0.31894142209377707
55,0.21313193432249866,0.632669729453803,0.32053981850317903
60,0.20534276986842628,0.6346094946401225,0.3228744209505913
65,0.19927195566041128,0.6345074017355794,0.32289320546106964
70,0.19169283903889603,0.6362429811128126,0.32491689721455336
75,0.1868823854314102,0.6403266972945381,0.3263059772705917
80,0.18096414151100013,0.6420112302194998,0.32777239237720274
85,0.1737176613002033,0.644104134762634,0.32928992922164213
90,0.16822422287621341,0.6478305257784583,0.33215720770511725
95,0.16233726754620836,0.6500255232261358,0.3339241253081118
100,0.15654287511830803,0.6528330781010719,0.3355233069384491
105,0.15090741421822662,0.6542113323124042,0.3361255886955911
110,0.14564407575916458,0.6555385400714651,0.3368807802974369
115,0.1413848924112844,0.6576314446145993,0.33817162716473104
120,0.13563550627984844,0.6597753956100051,0.34025232139031153
125,0.1311102869746449,0.6606942317508934,0.34024778509251635
130,0.12621723782721456,0.6617662072485962,0.34114004321668395
135,0.12174237310722634,0.6621745788667688,0.3421665352633691
140,0.11815929994150833,0.6607452782031649,0.3421129396654251
145,0.11488398872725256,0.6601837672281776,0.3423110310006733
150,0.11092403956821986,0.6603879530372639,0.34319399552443397
